rr,time,stage
1.072,1.802,0
1.012,2.814,0
0.992,3.806,0
1.072,4.878,0
1.054,5.932,0
1,6.932,0
1.024,7.956,0
1.072,9.028,0
1.01,10.038,0
0.991999999999999,11.03,0
1.048,12.078,0
1.032,13.11,0
0.986000000000001,14.096,0
1.03,15.126,0
1.07,16.196,0
1.022,17.218,0
0.992000000000001,18.21,0
1.048,19.258,0
1.052,20.31,0
0.986000000000001,21.296,0
1.028,22.324,0
1.06,23.384,0
1.006,24.39,0
0.981999999999999,25.372,0
1.05,26.422,0
1.042,27.464,0
0.990000000000002,28.454,0
1.038,29.492,0
1.062,30.554,0
1.014,31.568,0
0.999999999999996,32.568,0
1.068,33.636,0
1.06,34.696,0
0.990000000000002,35.686,0
1.056,36.742,0
1.058,37.8,0
0.988,38.788,0
1.084,39.872,0
1.042,40.914,0
0.991999999999997,41.906,0
1.078,42.984,0
1.058,44.042,0
0.991999999999997,45.034,0
1.056,46.09,0
1.066,47.156,0
1.032,48.188,0
1.002,49.19,0
1.038,50.228,0
1.018,51.246,0
0.955999999999996,52.202,0
1.014,53.216,0
0.914000000000001,54.13,0
0.829999999999998,54.96,0
0.816000000000003,55.776,0
0.901999999999994,56.678,0
1.064,57.742,0
1.09200000000001,58.834,0
1.086,59.92,0
1.114,61.034,0
1.088,62.122,0
1.022,63.144,0
1.07400000000001,64.218,0
1.066,65.284,0
1.012,66.296,0
1.05999999999999,67.356,0
1.09,68.446,0
0.986000000000004,69.432,0
1.024,70.456,0
1.06399999999999,71.52,0
1.042,72.562,0
1,73.562,0
1.06,74.622,0
1.05800000000001,75.68,0
0.989999999999995,76.67,0
0.944000000000003,77.614,0
0.905999999999992,78.52,0
1.024,79.544,0
1.13200000000001,80.676,0
1.048,81.724,0
0.981999999999999,82.706,0
1.056,83.762,0
1.044,84.806,0
1.04600000000001,85.852,0
1,86.852,0
1.066,87.918,0
1.06399999999999,88.982,0
1.014,89.996,0
1.04000000000001,91.036,0
1.06,92.096,0
1.042,93.138,0
0.981999999999999,94.12,0
1.042,95.162,0
1.07599999999999,96.238,0
1.02,97.258,0
0.988,98.246,0
1.07600000000001,99.322,0
1.08799999999999,100.41,0
1.01400000000001,101.424,0
1.07799999999999,102.502,0
1.07600000000001,103.578,0
1.018,104.596,0
1.026,105.622,0
1.11,106.732,0
1.114,107.846,0
1.04599999999999,108.892,0
1.128,110.02,0
1.11200000000001,111.132,0
1.03,112.162,0
1.068,113.23,0
1.10799999999999,114.338,0
1.072,115.41,0
1.02200000000001,116.432,0
1.142,117.574,0
